frame_number,vehicle_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_meters,overtaking_angle_degrees,angle_accuracy_percent,safe_to_overtake,recommendation
99,motorcycle,0.5357484221458435,507,472,595,598,14.84848484848485,-12.36,84.0,False,Low detection confidence
100,truck,0.8035714626312256,1123,245,1429,621,15.25054466230937,9.61,84.9,False,Large vehicle - maintain distance
100,motorcycle,0.5409179329872131,506,472,596,599,14.518518518518519,-12.36,84.3,False,Low detection confidence
101,truck,0.8819606304168701,1122,244,1433,621,15.005359056806004,9.65,85.2,False,Large vehicle - maintain distance
101,motorcycle,0.546913743019104,505,472,595,599,14.518518518518519,-12.39,84.3,False,Low detection confidence
102,truck,0.8810836672782898,1122,244,1429,620,15.200868621064062,9.59,85.0,False,Large vehicle - maintain distance
102,motorcycle,0.5391204357147217,504,470,596,600,14.202898550724639,-12.39,84.6,False,Low detection confidence
103,truck,0.8791459798812866,1122,244,1426,620,15.350877192982457,9.55,84.9,False,Large vehicle - maintain distance
103,motorcycle,0.5250403881072998,501,471,594,601,14.050179211469535,-12.46,84.7,False,Low detection confidence
104,truck,0.8677142262458801,1122,244,1426,619,15.350877192982457,9.55,84.9,False,Large vehicle - maintain distance
105,truck,0.8677032589912415,1121,243,1425,619,15.350877192982457,9.52,84.9,False,Large vehicle - maintain distance
105,motorcycle,0.5230525732040405,497,470,595,601,13.333333333333334,-12.5,85.4,False,Low detection confidence
106,truck,0.8647783994674683,1120,244,1425,618,15.300546448087433,9.5,84.9,False,Large vehicle - maintain distance
106,motorcycle,0.5870343446731567,499,470,594,602,13.75438596491228,-12.49,85.0,False,Low detection confidence
107,truck,0.7915593385696411,1120,244,1426,616,15.25054466230937,9.52,85.0,False,Large vehicle - maintain distance
107,motorcycle,0.6023805141448975,502,472,595,601,14.050179211469535,-12.43,84.7,False,Low detection confidence
108,truck,0.7153410911560059,1119,243,1425,616,15.25054466230937,9.49,85.0,False,Large vehicle - maintain distance
108,motorcycle,0.6284886598587036,500,471,595,602,13.75438596491228,-12.46,85.0,False,Low detection confidence
108,motorcycle,0.5201011896133423,660,463,714,548,24.19753086419753,-8.32,76.6,False,Low detection confidence
109,truck,0.7093839645385742,1119,243,1425,615,15.25054466230937,9.49,85.0,False,Large vehicle - maintain distance
109,motorcycle,0.6258454918861389,500,471,594,601,13.900709219858157,-12.48,84.9,False,Low detection confidence
109,motorcycle,0.5358537435531616,660,461,712,549,25.12820512820513,-8.35,75.7,False,Low detection confidence
110,motorcycle,0.6007663011550903,658,456,714,551,23.333333333333336,-8.35,77.5,False,Low detection confidence
110,bus,0.59393709897995,1118,245,1426,614,16.363636363636367,9.49,83.9,False,Large vehicle - maintain distance; Low detection confidence
110,motorcycle,0.5813255906105042,497,471,595,601,13.333333333333334,-12.5,85.4,False,Low detection confidence
110,truck,0.5804567933082581,1118,243,1425,615,15.200868621064062,9.47,85.1,False,Large vehicle - maintain distance; Low detection confidence
111,truck,0.6282033920288086,1117,244,1426,614,15.102481121898599,9.47,85.2,False,Large vehicle - maintain distance; Low detection confidence
111,motorcycle,0.593515157699585,494,472,596,602,12.81045751633987,-12.53,85.9,False,Low detection confidence
111,bus,0.5578791499137878,1117,244,1426,612,16.31067961165049,9.47,84.0,False,Large vehicle - maintain distance; Low detection confidence
112,bus,0.7984951138496399,1115,242,1426,614,16.205787781350484,9.44,84.1,False,Large vehicle - maintain distance
112,motorcycle,0.5645200610160828,489,470,595,602,12.327044025157234,-12.62,86.4,False,Low detection confidence
113,bus,0.8257938623428345,1115,242,1426,614,16.205787781350484,9.44,84.1,False,Large vehicle - maintain distance
113,motorcycle,0.5480537414550781,489,471,597,602,12.098765432098766,-12.59,86.6,False,Low detection confidence
114,bus,0.8906244039535522,1117,243,1425,613,16.363636363636367,9.46,83.9,False,Large vehicle - maintain distance
115,bus,0.8291342258453369,1115,243,1426,614,16.205787781350484,9.44,84.1,False,Large vehicle - maintain distance
116,bus,0.8474581837654114,1115,243,1426,613,16.205787781350484,9.44,84.1,False,Large vehicle - maintain distance
117,bus,0.8462314605712891,1114,243,1426,612,16.153846153846157,9.43,84.1,False,Large vehicle - maintain distance
118,bus,0.8142591714859009,1114,243,1427,611,16.10223642172524,9.44,84.2,False,Large vehicle - maintain distance
119,bus,0.8010241985321045,1115,244,1426,611,16.205787781350484,9.44,84.1,False,Large vehicle - maintain distance
119,motorcycle,0.5060767531394958,475,420,611,594,9.607843137254903,-12.59,89.1,False,Too close; Low detection confidence
120,bus,0.7903165817260742,1116,244,1426,611,16.258064516129036,9.46,84.0,False,Large vehicle - maintain distance
121,bus,0.7122957110404968,1117,244,1427,611,16.258064516129036,9.49,84.0,False,Large vehicle - maintain distance
122,bus,0.7578446269035339,1116,244,1426,610,16.258064516129036,9.46,84.0,False,Large vehicle - maintain distance
122,motorcycle,0.5477390885353088,476,436,608,592,9.8989898989899,-12.62,88.8,False,Too close; Low detection confidence
122,car,0.5365526676177979,1017,401,1085,469,49.411764705882355,2.79,54.2,False,Low detection confidence
123,bus,0.7551105618476868,1116,244,1426,609,16.258064516129036,9.46,84.0,False,Large vehicle - maintain distance
123,car,0.550821840763092,1017,401,1085,469,49.411764705882355,2.79,54.2,False,Low detection confidence
123,motorcycle,0.5023188591003418,475,439,606,611,9.974554707379136,-12.67,88.7,False,Too close; Low detection confidence
124,bus,0.7940871715545654,1116,244,1426,607,16.258064516129036,9.46,84.0,False,Large vehicle - maintain distance
124,car,0.561716616153717,1016,401,1084,468,49.411764705882355,2.76,54.2,False,Low detection confidence
124,motorcycle,0.5167769193649292,477,438,608,587,9.974554707379136,-12.61,88.7,False,Too close; Low detection confidence
124,car,0.5021166801452637,975,413,1017,451,80.0,1.1,54.4,False,Low detection confidence
125,bus,0.8522908687591553,1116,245,1423,605,16.41693811074919,9.41,83.9,False,Large vehicle - maintain distance
125,car,0.5177585482597351,975,413,1018,451,78.13953488372093,1.12,54.4,False,Low detection confidence
126,bus,0.88334721326828,1117,244,1423,605,16.47058823529412,9.43,83.8,False,Large vehicle - maintain distance
126,car,0.547700822353363,975,413,1018,451,78.13953488372093,1.12,54.4,False,Low detection confidence
126,car,0.536666750907898,1016,401,1083,468,50.149253731343286,2.75,53.6,False,Low detection confidence
126,car,0.5082687735557556,903,414,949,450,73.04347826086956,-1.04,54.5,False,Low detection confidence
127,bus,0.8891775012016296,1116,244,1422,604,16.47058823529412,9.4,83.8,False,Large vehicle - maintain distance
127,car,0.5586674809455872,975,412,1017,451,80.0,1.1,54.4,False,Low detection confidence
127,car,0.5400110483169556,1016,401,1083,468,50.149253731343286,2.75,53.6,False,Low detection confidence
127,car,0.5314632058143616,903,413,949,450,73.04347826086956,-1.04,54.5,False,Low detection confidence
128,bus,0.8980382084846497,1116,244,1422,607,16.47058823529412,9.4,83.8,False,Large vehicle - maintain distance
128,car,0.5536805987358093,902,412,949,450,71.48936170212765,-1.06,54.5,False,Low detection confidence
128,car,0.5373865962028503,975,412,1017,451,80.0,1.1,54.4,False,Low detection confidence
129,bus,0.9080789089202881,1116,246,1422,605,16.47058823529412,9.4,83.8,False,Large vehicle - maintain distance
129,car,0.5891259908676147,975,412,1016,450,81.95121951219512,1.09,54.5,False,Low detection confidence
129,car,0.5457319021224976,903,414,948,450,74.66666666666667,-1.06,54.5,False,Low detection confidence
130,bus,0.9133598208427429,1116,246,1421,606,16.52459016393443,9.38,83.8,False,Large vehicle - maintain distance
130,car,0.5767601132392883,975,412,1016,451,81.95121951219512,1.09,54.5,False,Low detection confidence
130,car,0.5366662740707397,902,414,948,451,73.04347826086956,-1.07,54.5,False,Low detection confidence
131,bus,0.9079394936561584,1116,246,1423,605,16.41693811074919,9.41,83.9,False,Large vehicle - maintain distance
131,car,0.6001043319702148,975,412,1016,451,81.95121951219512,1.09,54.5,False,Low detection confidence
131,car,0.5871577858924866,902,415,947,451,74.66666666666667,-1.09,54.5,False,Low detection confidence
132,bus,0.8879187703132629,1118,246,1421,604,16.633663366336638,9.41,83.7,False,Large vehicle - maintain distance
132,car,0.645344078540802,975,412,1015,451,84.0,1.07,54.5,False,Low detection confidence
132,car,0.593307375907898,902,414,947,452,74.66666666666667,-1.09,54.5,False,Low detection confidence
133,bus,0.8943626284599304,1118,246,1421,606,16.633663366336638,9.41,83.7,False,Large vehicle - maintain distance
133,car,0.670799732208252,975,412,1015,450,84.0,1.07,54.5,False,Low detection confidence
133,car,0.5838590264320374,902,413,947,452,74.66666666666667,-1.09,54.5,False,Low detection confidence
134,bus,0.8821159601211548,1118,246,1420,607,16.688741721854306,9.4,83.6,False,Large vehicle - maintain distance
134,car,0.6051757335662842,975,412,1014,451,86.15384615384616,1.06,54.5,False,Low detection confidence
134,car,0.5441882610321045,903,416,948,452,74.66666666666667,-1.06,54.5,False,Low detection confidence
134,car,0.5079732537269592,1015,403,1081,470,50.90909090909091,2.7,53.6,False,Low detection confidence
135,bus,0.873305082321167,1118,245,1420,607,16.688741721854306,9.4,83.6,False,Large vehicle - maintain distance
135,car,0.6476384997367859,975,412,1014,450,86.15384615384616,1.06,54.5,False,Low detection confidence
135,car,0.5552661418914795,903,416,948,451,74.66666666666667,-1.06,54.5,False,Low detection confidence
135,car,0.5376632213592529,1015,404,1079,470,52.5,2.67,53.7,False,Low detection confidence
136,bus,0.8486636877059937,1117,246,1419,609,16.688741721854306,9.37,83.6,False,Large vehicle - maintain distance
136,car,0.6053548455238342,974,411,1014,450,84.0,1.04,54.5,False,Low detection confidence
136,car,0.541570782661438,902,414,948,451,73.04347826086956,-1.07,54.5,False,Low detection confidence
136,car,0.5132482051849365,1015,404,1080,470,51.69230769230769,2.68,53.7,False,Low detection confidence
137,bus,0.8674611449241638,1118,247,1418,607,16.800000000000004,9.37,83.5,False,Large vehicle - maintain distance
137,car,0.592212975025177,975,413,1014,450,86.15384615384616,1.06,54.5,False,Low detection confidence
137,car,0.5340029001235962,903,416,947,452,76.36363636363636,-1.07,54.5,False,Low detection confidence
138,bus,0.8654746413230896,1118,247,1418,609,16.800000000000004,9.37,83.5,False,Large vehicle - maintain distance
138,car,0.5000753402709961,1015,405,1080,472,51.69230769230769,2.68,53.7,False,Low detection confidence
139,bus,0.8382940888404846,1118,246,1417,606,16.856187290969903,9.35,83.5,False,Large vehicle - maintain distance
139,car,0.5457798838615417,974,414,1015,451,81.95121951219512,1.06,54.5,False,Low detection confidence
140,bus,0.8733662962913513,1118,247,1415,608,16.969696969696972,9.32,83.4,False,Large vehicle - maintain distance
140,car,0.5680833458900452,1016,403,1079,471,53.333333333333336,2.68,53.7,False,Low detection confidence
141,bus,0.8688555955886841,1119,248,1412,607,17.201365187713314,9.29,83.2,False,Large vehicle - maintain distance
141,car,0.6259658932685852,1016,402,1079,470,53.333333333333336,2.68,53.7,False,Low detection confidence
141,car,0.5822809338569641,974,416,1017,452,78.13953488372093,1.09,54.5,False,Low detection confidence
142,bus,0.8509371280670166,1119,248,1412,606,17.201365187713314,9.29,83.2,False,Large vehicle - maintain distance
142,car,0.6132528185844421,1016,403,1079,471,53.333333333333336,2.68,53.7,False,Low detection confidence
142,car,0.5340368151664734,973,416,1017,453,76.36363636363636,1.07,54.5,False,Low detection confidence
143,bus,0.857082188129425,1119,248,1409,604,17.37931034482759,9.25,83.0,False,Large vehicle - maintain distance
143,car,0.6123970746994019,1016,402,1079,470,53.333333333333336,2.68,53.7,False,Low detection confidence
143,car,0.5210646986961365,973,415,1016,451,78.13953488372093,1.06,54.5,False,Low detection confidence
144,bus,0.8124710917472839,1118,247,1408,606,17.37931034482759,9.22,83.0,False,Large vehicle - maintain distance
144,car,0.6199764609336853,1015,402,1079,469,52.5,2.67,53.7,False,Low detection confidence
144,car,0.5415135025978088,973,415,1016,452,78.13953488372093,1.06,54.5,False,Low detection confidence
144,motorcycle,0.5128946304321289,476,460,595,628,10.980392156862745,-12.81,87.6,False,Low detection confidence
145,bus,0.8104443550109863,1118,246,1409,605,17.319587628865982,9.23,83.1,False,Large vehicle - maintain distance
145,car,0.623237133026123,1015,401,1080,469,51.69230769230769,2.68,53.7,False,Low detection confidence
145,car,0.5523529648780823,973,415,1016,451,78.13953488372093,1.06,54.5,False,Low detection confidence
146,bus,0.7991709113121033,1118,245,1408,606,17.37931034482759,9.22,83.0,False,Large vehicle - maintain distance
146,car,0.5969997644424438,1015,401,1079,469,52.5,2.67,53.7,False,Low detection confidence
146,motorcycle,0.585216224193573,482,479,590,628,12.098765432098766,-12.8,86.5,False,Low detection confidence
146,car,0.5454675555229187,973,415,1016,451,78.13953488372093,1.06,54.5,False,Low detection confidence
147,bus,0.6806790232658386,1118,249,1408,608,17.37931034482759,9.22,83.0,False,Large vehicle - maintain distance; Low detection confidence
147,car,0.6412034034729004,1014,403,1079,470,51.69230769230769,2.65,53.7,False,Low detection confidence
147,motorcycle,0.5833445191383362,483,493,585,631,12.81045751633987,-12.86,85.8,False,Low detection confidence
148,car,0.644866406917572,1015,403,1079,469,52.5,2.67,53.7,False,Low detection confidence
148,bus,0.6415824890136719,1118,248,1409,607,17.319587628865982,9.23,83.1,False,Large vehicle - maintain distance; Low detection confidence
148,motorcycle,0.559240460395813,485,495,584,630,13.198653198653199,-12.84,85.4,False,Low detection confidence
148,car,0.5169598460197449,973,416,1016,452,78.13953488372093,1.06,54.5,False,Low detection confidence
149,bus,0.7972654700279236,1118,249,1409,607,17.319587628865982,9.23,83.1,False,Large vehicle - maintain distance
149,car,0.6366617679595947,1014,404,1079,469,51.69230769230769,2.65,53.7,False,Low detection confidence
149,motorcycle,0.5245250463485718,483,491,585,630,12.81045751633987,-12.86,85.8,False,Low detection confidence
149,car,0.5034651160240173,973,418,1015,453,80.0,1.04,54.5,False,Low detection confidence
150,bus,0.7887629866600037,1119,249,1410,609,17.319587628865982,9.26,83.1,False,Large vehicle - maintain distance
150,car,0.61564040184021,1014,404,1079,469,51.69230769230769,2.65,53.7,False,Low detection confidence
150,motorcycle,0.5547764897346497,481,490,586,630,12.444444444444445,-12.87,86.1,False,Low detection confidence
150,car,0.5018775463104248,973,416,1015,453,80.0,1.04,54.5,False,Low detection confidence
151,bus,0.8366925716400146,1119,250,1409,610,17.37931034482759,9.25,83.0,False,Large vehicle - maintain distance
151,car,0.6061137318611145,1014,405,1079,469,51.69230769230769,2.65,53.7,False,Low detection confidence
151,motorcycle,0.5616841912269592,485,495,585,630,13.066666666666668,-12.83,85.5,False,Low detection confidence
152,bus,0.7543283700942993,1118,248,1410,611,17.260273972602743,9.25,83.1,False,Large vehicle - maintain distance
152,car,0.6042451858520508,1014,404,1079,469,51.69230769230769,2.65,53.7,False,Low detection confidence
152,motorcycle,0.5524345636367798,486,499,586,630,13.066666666666668,-12.8,85.5,False,Low detection confidence
152,car,0.5143759846687317,974,417,1015,453,81.95121951219512,1.06,54.5,False,Low detection confidence
153,bus,0.7623661756515503,1119,248,1409,612,17.37931034482759,9.25,83.0,False,Large vehicle - maintain distance
153,car,0.6185529828071594,1014,405,1079,469,51.69230769230769,2.65,53.7,False,Low detection confidence
153,motorcycle,0.616685152053833,482,488,587,630,12.444444444444445,-12.84,86.1,False,Low detection confidence
153,car,0.5105293989181519,974,419,1015,453,81.95121951219512,1.06,54.5,False,Low detection confidence
154,bus,0.7337236404418945,1119,247,1410,612,17.319587628865982,9.26,83.1,False,Large vehicle - maintain distance
154,motorcycle,0.6273239850997925,481,486,587,630,12.327044025157234,-12.86,86.2,False,Low detection confidence
154,car,0.6069481372833252,1014,404,1078,469,52.5,2.64,53.7,False,Low detection confidence
